3_0,0,0.12081738595084493
3_0,1,0.17274530408677241
3_0,2,0.064354157409593687
3_0,3,0.065509453239085413
3_0,4,0.0014766457372056929
3_0,5,0.082764021735603086
3_0,6,0.085897831836958247
3_0,7,0.091233526716884769
3_0,8,0.21525669830727215
3_0,9,0.099944974979779652
3_1,0,0.11940133456383041
3_1,1,0.1717104940538389
3_1,2,0.065313579774239142
3_1,3,0.055100943962403587
3_1,4,0.0031744336725521159
3_1,5,0.069800145977889069
3_1,6,0.13337185761649042
3_1,7,0.11928729299596515
3_1,8,0.19533607424406801
3_1,9,0.067503843138723207
4_0,0,0.10334084491316445
4_0,1,0.17028098536901687
4_0,2,0.18776362455800838
4_0,3,0.031253392840726014
4_0,4,0.1070100644337184
4_0,5,0.068399797502198073
4_0,6,0.10752182056290642
4_0,7,0.16999725256788706
4_0,8,0.046895020921942906
4_0,9,0.0075371963304314248
2_0,0,0.062822154461485993
2_0,1,0.068548835425638777
2_0,2,0.078660047653080351
2_0,3,0.10702257681145425
2_0,4,0.079055472155092801
2_0,5,0.097820647937940222
2_0,6,0.17018874558933633
2_0,7,0.11340028141863204
2_0,8,0.16664281596245892
2_0,9,0.05583842258488031
4_1,0,0.08594978437586101
4_1,1,0.12249396761841164
4_1,2,0.13715585685727538
4_1,3,0.048452367601431838
4_1,4,0.20141538657726871
4_1,5,0.072291174917726006
4_1,6,0.061297763160384787
4_1,7,0.19330121177960427
4_1,8,0.069490966266105764
4_1,9,0.0081515208459306265
3_2,0,0.16843704357675726
3_2,1,0.058732156572258332
3_2,2,0.056160954966408334
3_2,3,0.11002274118362707
3_2,4,0.0017420748807514524
3_2,5,0.097230440610979046
3_2,6,0.10101705997251682
3_2,7,0.19172451397348353
3_2,8,0.11833709231297999
3_2,9,0.096595921950238223
1_0,0,0.024013787039940681
1_0,1,0.23523962822669806
1_0,2,0.13599165961811133
1_0,3,0.29151258528746204
1_0,4,0.0076681865864271078
1_0,5,0.026234282564966942
1_0,6,0.053779879457964426
1_0,7,0.071233786208550559
1_0,8,0.091217065784552298
1_0,9,0.063109139225326571
1_1,0,0.040266010491244481
1_1,1,0.14517702656676887
1_1,2,0.15615988259085473
1_1,3,0.30411028905095994
1_1,4,0.01216388513423584
1_1,5,0.078122081512866717
1_1,6,0.045935036032280142
1_1,7,0.081602300522852958
1_1,8,0.086929037908527476
1_1,9,0.049534450189409107
1_2,0,0.040572056258435296
1_2,1,0.34420408659909163
1_2,2,0.15824387578721633
1_2,3,0.13588157847920554
1_2,4,0.0059303974862028753
1_2,5,0.051847620521678586
1_2,6,0.041689195589012407
1_2,7,0.055151301470834378
1_2,8,0.067876109411588684
1_2,9,0.098603778396734135
4_2,0,0.084850818297312849
4_2,1,0.15201822124633918
4_2,2,0.13138687991103065
4_2,3,0.051877195391038806
4_2,4,0.084211894299359852
4_2,5,0.062047630504830746
4_2,6,0.11401423581334522
4_2,7,0.24110307268120393
4_2,8,0.072712299676271172
4_2,9,0.0057777521792675484
2_1,0,0.032134180290978469
2_1,1,0.078375707934010816
2_1,2,0.095046588571741142
2_1,3,0.10295319909382822
2_1,4,0.089360696514444241
2_1,5,0.10361684996758654
2_1,6,0.12166538199668972
2_1,7,0.15438696780057956
2_1,8,0.14419392361217936
2_1,9,0.07826650421796201
1_3,0,0.039387862334031618
1_3,1,0.17598856227740509
1_3,2,0.083693712933734121
1_3,3,0.22709878992080607
1_3,4,0.014137341203420506
1_3,5,0.061984453229912202
1_3,6,0.045536929380927675
1_3,7,0.10215917057888652
1_3,8,0.13505340714952171
1_3,9,0.1149597709913546
3_3,0,0.18692125621331787
3_3,1,0.07736545758888469
3_3,2,0.037826296533662783
3_3,3,0.12793987056099657
3_3,4,0.0018383079594892393
3_3,5,0.064585273629968451
3_3,6,0.14010359809971942
3_3,7,0.077876693814480327
3_3,8,0.22837356885313687
3_3,9,0.057169676746343795
4_3,0,0.068731598078736481
4_3,1,0.13285503851893937
4_3,2,0.11528880097025086
4_3,3,0.048860826177540506
4_3,4,0.16292315188117873
4_3,5,0.058394275795435567
4_3,6,0.083554036171638271
4_3,7,0.23689427717072786
4_3,8,0.081029032006504215
4_3,9,0.011468963229048026
4_4,0,0.069180186453925874
4_4,1,0.12412672636677137
4_4,2,0.10833038102133656
4_4,3,0.07754420327155187
4_4,4,0.19781153040654617
4_4,5,0.0744926689176761
4_4,6,0.15096318229210906
4_4,7,0.11889206446985916
4_4,8,0.070727107711556464
4_4,9,0.0079319490886673987
3_4,0,0.1131589843142473
3_4,1,0.16689940858580654
3_4,2,0.069637003941093206
3_4,3,0.082785268165778428
3_4,4,0.0035314509477086145
3_4,5,0.0816945344062079
3_4,6,0.15537517191195643
3_4,7,0.11839093147450903
3_4,8,0.09994098150406551
3_4,9,0.10858626474862688
3_5,0,0.21326958469848067
3_5,1,0.060929236834922323
3_5,2,0.044206713155409617
3_5,3,0.10428859664842251
3_5,4,0.0017718481994369747
3_5,5,0.059364914219113794
3_5,6,0.16846855081826836
3_5,7,0.15242824901792312
3_5,8,0.14941854108874497
3_5,9,0.045853765319277505
2_2,0,0.044854565690598369
2_2,1,0.053579815517597454
2_2,2,0.079014414649060227
2_2,3,0.074908316128104266
2_2,4,0.040572384826546445
2_2,5,0.20520620510510412
2_2,6,0.15271628272254936
2_2,7,0.12749879985650017
2_2,8,0.15367809808681795
2_2,9,0.067971117417121585
0_0,0,0.097026153236804066
0_0,1,0.040439052713342173
0_0,2,0.20985606771110396
0_0,3,0.12279792642788069
0_0,4,0.163309918158695
0_0,5,0.11203748006785311
0_0,6,0.048428706455523954
0_0,7,0.097161549650043047
0_0,8,0.074723097843107697
0_0,9,0.034220047735646242
4_5,0,0.071552602956861194
4_5,1,0.14391921437695587
4_5,2,0.18935041032160321
4_5,3,0.044847379117112382
4_5,4,0.1396041867149459
4_5,5,0.081822035824167319
4_5,6,0.1513659904981243
4_5,7,0.10944078595060359
4_5,8,0.056564342957627328
4_5,9,0.011533051281998994
0_1,0,0.0593592195887091
0_1,1,0.034427719321463796
0_1,2,0.14102661532141758
0_1,3,0.09074054186227945
0_1,4,0.29714270975959201
0_1,5,0.10745194043598132
0_1,6,0.053861148516802439
