9_4149,-1.7285951858395907,1.1512072995082778
7_5896,-0.5397650132670893,-0.4634338243801635
0_1405,-1.2729439513213048,-2.108138068247814
9_467,-1.917307168151051,0.9576563785790342
2_3617,-0.7038413138588794,-1.482150855445137
1_4109,2.437677954291346,4.0275261698764675
4_178,-0.9621810089119562,-0.04056031952295085
1_4497,-0.090274723311145,3.615902441604466
7_2311,-1.5269961637602796,1.7071128315375987
1_3349,0.175360018095651,3.957695690635518
6_4813,0.7155415308561419,-1.6553959995140868
6_5481,1.1454234748966128,-0.9218524339408519
9_3448,-0.6851076900684693,-0.04098012672816999
2_3700,0.33289244263161083,-1.7522160018450206
9_4027,-1.7613726227265427,1.302293618118136
9_1356,-0.6854669705455723,-0.051621446271326275
2_5873,-0.38760797856975016,-1.651932267891416
8_4928,-0.0928733584322923,1.151830380322315
0_5734,-1.1880752663578802,-2.3342185463262144
2_139,-0.8488295811102041,-1.7600335932703728
4_986,-0.8451522777458242,-0.09483706632886119
9_4140,-1.6809015053243994,0.8715016788633846
6_2788,0.6117692572435717,-0.5931399592008783
8_4878,0.14699664818244443,2.4606004397981347
2_4429,1.7833315721774294,-0.9984569743111491
1_5092,1.8043134536257226,4.2343716102485605
8_1377,0.10298771761782809,2.1763250410618817
5_1239,0.8341528032560468,-1.693102364855245
6_370,-0.4944800384971937,-2.3763564161789605
4_2598,-1.4624695802049028,0.4807022713826544
5_2773,0.8789985809172718,0.8266711570612374
7_781,-1.9076331499865242,1.0297315280493071
3_1141,1.3596623743963008,0.9093141806684573
7_1140,-1.9408157243486333,1.3719674756185962
7_5943,-1.9325112141904466,1.3219113791635468
0_2570,-1.0394384424564125,-2.6169944850362623
9_441,-1.828940071102826,0.9193514463869512
7_2583,1.6625077764462866,0.20558897725453995
8_5849,-1.0734609017171015,1.565194839045478
3_4069,-0.6776711202733271,-1.4689051500159265
0_5681,-0.12342883611548104,-1.1321374766759922
2_1691,-0.8474975190442036,-1.7476300952458157
0_4506,-0.16441908852001155,-2.847254784409528
4_70,-0.8381901517313185,0.010143154812439957
5_3915,1.3620639200007942,0.5351693945728551
9_5845,-0.2377149209432623,0.2809301643452568
1_2493,1.819483007786839,4.2309839403526555
3_248,0.6162107438085186,1.7795447857357538
7_1496,-1.7370370677783837,1.4787482412928281
0_798,-0.7154791944772719,-2.8665333183414927
0_4532,-0.8286489345414767,-2.2995320809274045
3_3409,1.3709311830494892,1.121900737986274
2_5659,1.0069854051579052,0.5022166593016522
8_5549,-0.515293057966612,0.8505111394420531
9_353,-0.6103120985996486,0.030465667319446645
8_4725,-0.5007363262673349,1.2470962071575982
2_4363,2.0949558842192926,0.0650970067987438
